"","V1"
"inaug_JamesGarfield_1_64",14
"inaug_JamesGarfield_1_65",14
"inaug_JamesGarfield_1_66",4
"inaug_JamesGarfield_1_67",14
"inaug_JamesGarfield_1_68",8
"inaug_JamesGarfield_1_69",11
"inaug_JamesGarfield_1_70",11
"inaug_JamesGarfield_1_71",11
"inaug_JamesGarfield_1_72",11
"inaug_JamesGarfield_1_73",10
"inaug_JamesGarfield_1_74",8
"inaug_JamesGarfield_1_75",8
"inaug_JamesGarfield_1_76",3
"inaug_JamesGarfield_1_77",9
"inaug_JamesGarfield_1_78",9
"inaug_JamesGarfield_1_79",9
"inaug_JamesGarfield_1_80",9
"inaug_JamesGarfield_1_81",9
"inaug_JamesGarfield_1_82",9
"inaug_JamesGarfield_1_83",9
"inaug_JamesGarfield_1_84",4
"inaug_JamesGarfield_1_85",9
"inaug_JamesGarfield_1_86",9
"inaug_JamesGarfield_1_87",9
"inaug_JamesGarfield_1_88",9
"inaug_JamesGarfield_1_89",15
"inaug_JamesGarfield_1_90",4
"inaug_JamesGarfield_1_91",4
"inaug_JamesGarfield_1_92",4
"inaug_JamesGarfield_1_93",4
"inaug_JamesGarfield_1_94",10
"inaug_JamesGarfield_1_95",14
"inaug_JamesGarfield_1_96",15
"inaug_JamesGarfield_1_97",15
"inaug_JamesGarfield_1_98",15
"inaug_JamesGarfield_1_99",4
"inaug_JamesGarfield_1_100",4
"inaug_JamesGarfield_1_101",4
"inaug_JamesGarfield_1_102",4
"inaug_JamesGarfield_1_103",4
"inaug_JamesGarfield_1_104",4
"inaug_JamesGarfield_1_105",4
"inaug_JamesGarfield_1_106",4
"inaug_JamesGarfield_1_107",4
"inaug_JamesGarfield_1_108",4
"inaug_JamesGarfield_1_109",4
"inaug_JamesGarfield_1_110",4
"inaug_JamesGarfield_1_111",4
"inaug_JamesGarfield_1_112",4
"inaug_JamesGarfield_1_113",4
"inaug_JamesGarfield_1_114",4
"inaug_JamesGarfield_1_115",4
"inaug_JamesGarfield_1_116",10
"inaug_TheodoreRoosevelt_1_2",6
"inaug_TheodoreRoosevelt_1_3",14
"inaug_TheodoreRoosevelt_1_4",6
"inaug_TheodoreRoosevelt_1_5",6
"inaug_TheodoreRoosevelt_1_6",7
"inaug_TheodoreRoosevelt_1_7",1
"inaug_TheodoreRoosevelt_1_8",7
"inaug_TheodoreRoosevelt_1_9",7
"inaug_TheodoreRoosevelt_1_10",7
"inaug_TheodoreRoosevelt_1_11",1
"inaug_TheodoreRoosevelt_1_12",1
"inaug_TheodoreRoosevelt_1_13",1
"inaug_TheodoreRoosevelt_1_14",14
"inaug_TheodoreRoosevelt_1_15",3
"inaug_TheodoreRoosevelt_1_16",3
"inaug_TheodoreRoosevelt_1_17",3
"inaug_TheodoreRoosevelt_1_18",3
"inaug_TheodoreRoosevelt_1_19",3
"inaug_TheodoreRoosevelt_1_20",3
"inaug_TheodoreRoosevelt_1_21",3
"inaug_TheodoreRoosevelt_1_22",6
"inaug_TheodoreRoosevelt_1_23",6
"inaug_TheodoreRoosevelt_1_24",6
"inaug_TheodoreRoosevelt_1_25",6
"inaug_TheodoreRoosevelt_1_26",6
"inaug_TheodoreRoosevelt_1_27",6
"inaug_TheodoreRoosevelt_1_28",6
"inaug_TheodoreRoosevelt_1_29",6
"inaug_TheodoreRoosevelt_1_30",8
"inaug_TheodoreRoosevelt_1_31",6
"inaug_TheodoreRoosevelt_1_32",6
"inaug_TheodoreRoosevelt_1_33",6
"inaug_TheodoreRoosevelt_1_34",6
"inaug_TheodoreRoosevelt_1_35",6
